OBJECTID_12_13,FID_Footprint_20200701,OBJECTID,PAZ,Shape_Leng,Area_ha,FID_CEM_Oct10_13,OBJECTID_1,OBJECTID_12,OBJECTID_2,OBJECTID_3,FEATURE_ID,CEM_ECP,ECP_TAG,FCODE,JOIN_ID,MAPSH_NBR,POLY_NBR,SOURCE,MAP_SRC,ECO_SEC,BGC_ZONE,BGC_SUBZON,BGC_VRT,BGC_PHASE,SDEC_1,SITE_S1,SITEMC_S1,SITE_M1A,SITE_M1B,STRCT_S1,STRCT_M1,SERAL_1,SDEC_2,SITE_S2,SITEMC_S2,SITE_M2A,SITE_M2B,STRCT_S2,STRCT_M2,SERAL_2,SDEC_3,SITE_S3,SITEMC_S3,SITE_M3A,SITE_M3B,STRCT_S3,STRCT_M3,SERAL_3,AREA,PERIMETER,HECTARES,Shape_Leng_1,SDEC1_Area,SDEC2_Area,SDEC3_Area,HabType_1,HabType_2,HabType_3,PUMP_Strat,MCECA_W,MALAM_W,MODHE_W,MODVI_W,FOREST_TYP,FOREST_T_1,FOREST_T_2,AGE_TYPE1,AGE_TYPE2,AGE_TYPE3,Dens_SAV,MAPE_CT_De,Shape_Le_1,Tot_Dens_S,Tot_Densit,Resting,Vert_Div,Shape_Le_2,Wetland,Grassland,Area_ha_1,Shape_Length,Shape_Area
1409,3,4,Quarry,38952.221953499996744,614.460494077000021,70090,70092,0,0,0.000000000000000,0.000000000000000,160091,093O100_219, , ,093O100,219,V,TEM,PEL,BWBS,mw,1, ,5,0,RO,w, ,1, , ,5,02,LL,k, ,5, ,ak,0, , , , , , , ,0.000000000000000,0.000000000000000,0.000000000000000,1465.039137409999967,0.000000000000000,0.000000000000000,0.000000000000000, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , ,0.000000000000000,0.000000000000000,1465.039312280000104,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1465.039161469999954,No,No,4.576015061780000,1816.314471396103500,42243.967592226988927
1410,3,4,Quarry,38952.221953499996744,614.460494077000021,70092,70094,0,0,0.000000000000000,0.000000000000000,160093,093O100_206, , ,093O100,206,P,TEM,PEF,BWBS,wk,1, ,10,4,SW,k, ,5, , ,0, , , , , , , ,0, , , , , , , ,0.000000000000000,0.000000000000000,0.000000000000000,802.281449431000055,0.000000000000000,0.000000000000000,0.000000000000000, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, , , , , , ,0.000000000000000,0.000000000000000,802.281527583999946,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,802.281480726000041,No,No,2.509478042660000,759.203222998162687,23054.435338470837451
1411,4,5,Reservoir,276128.754590999975335,9183.564320220000809,6971,7171,6172,0,0.000000000000000,0.000000000000000,86131,094A001_355,WI25200100, ,094A001,355,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,w, ,4, ,as,0, , , , , , , ,0, , , , , , , ,96661.648437500000000,2437.839843750000000,0.000000000000000,0.000000000000000,96596.147410599995055,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.391568804383000,0.426478008449000,0.338659984946000,0.011839999735400,DD, , ,YF, , ,0.000000000000000,0.333300000000000,2438.129163539999809,0.000000000000000,3.219549730720000,0.000705218258146,0.677300000000000,2438.129163539999809,No,No,9.659615153700001,2419.961714777849465,70846.729731640327373
1412,4,5,Reservoir,276128.754590999975335,9183.564320220000809,6979,7697,6698,0,0.000000000000000,0.000000000000000,86657,094A001_146,WI25200100, ,094A001,146,E,TEM,PEL,BWBS,mw,1, ,10,1,AM,y, ,4, ,ap,0, , , , , , , ,0, , , , , , , ,36353.359375000000000,1226.190917970000100,0.000000000000000,0.000000000000000,36328.037905500001216,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,0.000000000000000,0.333300000000000,1227.233423359999961,0.000000000000000,1.210813834390000,0.000762845043206,0.711000000000000,1227.233423359999961,No,No,3.632804783650000,1129.460616605950918,8280.914466667776651
1413,4,5,Reservoir,276128.754590999975335,9183.564320220000809,6981,7699,6700,0,0.000000000000000,0.000000000000000,86659,094A001_155,WI25200100, ,094A001,155,P,TEM,PEL,BWBS,mw,1, ,10,7,SH, , ,7, , ,0, , , , , , , ,0, , , , , , , ,4935.085937500000000,314.248474121000015,0.000000000000000,0.000000000000000,4931.661568000000443,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CW, , ,MF, , ,0.999000000000000,1.343300000000000,314.029811982000012,0.492671496208000,0.662468088945000,0.000710829235584,0.680700000000000,314.029811981000023,No,No,0.493164660868000,297.254937248324154,1322.667255284287194
1414,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7105,7055,5379,0,0.000000000000000,0.000000000000000,85344,094A001_352,WI25200100, ,094A001,352,P,TEM,PEL,BWBS,mw,1, ,10,0,WW, , ,2, , ,0, , , , , , , ,0, , , , , , , ,15654.171875000000000,624.295410156000003,0.000000000000000,0.000000000000000,15643.541758600000321,0.000000000000000,0.000000000000000,Grassland, , ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF, , ,NV, , ,0.000000000000000,0.000000000000000,624.567655062999961,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,624.567655061999972,No,Grassland,1.564354668260000,582.528455524392029,12377.594763745206365
1415,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7113,7063,5387,0,0.000000000000000,0.000000000000000,85352,094A001_213,WI25200100, ,094A001,213,P,TEM,PEL,BWBS,mw,1, ,10,0,WH,a,c,2, , ,0, , , , , , , ,0, , , , , , , ,28946.421875000000000,1006.338989259999948,0.000000000000000,0.000000000000000,28926.541738100000657,0.000000000000000,0.000000000000000,Riparian Wetland, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP, , ,NV, , ,0.000000000000000,0.000000000000000,1005.533375800000044,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,1005.533375800000044,Wetland,No,2.892650365730000,1005.533518179122780,28926.512671078744461
1416,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7115,7065,5389,0,0.000000000000000,0.000000000000000,85354,094A001_206,WI25200100, ,094A001,206,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,37498.718750000000000,1989.301391599999988,0.000000000000000,0.000000000000000,37472.930531899997732,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,1989.515983880000022,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1989.515983880000022,No,No,3.747290337360000,1989.516105964718690,37472.919875404804770
1417,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7123,7073,5471,0,0.000000000000000,0.000000000000000,85433,094A001_318,WI25200100, ,094A001,318,P,TEM,PEL,BWBS,mw,1, ,10,5,SO,k, ,5, , ,0, , , , , , , ,0, , , , , , , ,229502.187500000000000,3620.939697270000124,0.000000000000000,0.000000000000000,229347.249340000009397,0.000000000000000,0.000000000000000,Upland Forest, , ,Moist,0.426299989223000,0.489829983711000,0.110054999620000,0.001399999968710,CM, , ,YF, , ,0.000000000000000,0.000000000000000,3617.799332030000187,0.000000000000000,0.000000000000000,0.000797385184248,0.730000000000000,3617.799332030000187,No,No,22.934727015200000,3034.154659332975370,110612.311627783623408
1418,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7138,7088,5595,0,0.000000000000000,0.000000000000000,85551,094A001_336,WI25200100, ,094A001,336,P,TEM,PEL,BWBS,mw,1, ,7,0,WH,a,c,2, , ,3,9,Fm02,a, ,4, , ,0, , , , , , , ,39799.945312500000000,837.297668456999986,0.000000000000000,0.000000000000000,27840.989642199998343,11931.852703799999290,0.000000000000000,Riparian Wetland,Riparian Forest, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,RP, ,NV,PS, ,0.000000000000000,0.238650000000000,836.903663381000001,0.000000000000000,0.949179164586000,0.000517222397760,0.544300000000000,836.903663380000012,Wetland,No,3.977285416230000,836.903621169821918,39772.852196849984466
1419,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7157,7107,5635,0,0.000000000000000,0.000000000000000,85591,094A001_309,WI25200100, ,094A001,309,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,w, ,4, ,as,0, , , , , , , ,0, , , , , , , ,55425.398437500000000,1284.730224610000050,0.000000000000000,0.000000000000000,55387.561657699996431,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.391568804383000,0.426478008449000,0.338659984946000,0.011839999735400,DD, , ,YF, , ,0.000000000000000,0.333300000000000,1282.845030879999968,0.000000000000000,1.846067643390000,0.000705218258146,0.677300000000000,1282.845030879999968,No,No,5.538756805840000,820.409569911475614,20634.475677583195647
1420,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7168,7118,5881,0,0.000000000000000,0.000000000000000,85848,094A001_341,WI25200100, ,094A001,341,E,TEM,PEL,BWBS,mw,1, ,10,6,SC, , ,6, , ,0, , , , , , , ,0, , , , , , , ,213811.515625000000000,2066.733642579999923,0.000000000000000,0.000000000000000,213666.637179000012111,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic,0.125634597361000,0.220919993103000,0.065533997803900,0.014272000677900,CM, , ,MF, , ,0.000000000000000,0.000000000000000,2067.379045010000027,0.000000000000000,0.000000000000000,0.000597790637765,0.606400000000000,2067.379045010000027,No,No,21.366665728600001,2067.379038900609430,213666.643659304565517
1421,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7169,7119,5882,0,0.000000000000000,0.000000000000000,85849,094A001_325,WI25200100, ,094A001,325,P,TEM,PEL,BWBS,mw,1, ,10,9,Fm02,a,b,3, , ,0, , , , , , , ,0, , , , , , , ,53982.273437500000000,1467.907836910000015,0.000000000000000,0.000000000000000,53945.536037300000316,0.000000000000000,0.000000000000000,Riparian Forest, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP, , ,NV, , ,0.000000000000000,0.000000000000000,1466.177892610000072,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,1466.177892610000072,No,No,5.394553288690000,1466.177949497723603,53945.525333928220789
1422,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7182,7132,6049,0,0.000000000000000,0.000000000000000,86011,094A001_330,WI25200100, ,094A001,330,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,258322.968750000000000,7116.322265630000402,0.000000000000000,0.000000000000000,258148.207064999995055,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,7114.281426599999577,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,7114.281426599999577,No,No,25.814821230700002,7114.281415110460330,258148.204720355861355
1423,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7184,7134,6051,0,0.000000000000000,0.000000000000000,86013,094A001_365,WI25200100, ,094A001,365,G,TEM,PEL,BWBS,mw,1, ,10,7,SH, , ,6, ,ac,0, , , , , , , ,0, , , , , , , ,115057.289063000003807,1640.961425779999900,0.000000000000000,0.000000000000000,114979.700177000006079,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist B,0.328913204372000,0.486024013042000,0.287504006624000,0.167472997129000,DW, , ,MF, , ,2.233700000000000,1.343300000000000,1638.875749130000031,25.683000600400000,15.445214087200000,0.001163362465590,0.892100000000000,1638.875749130000031,No,No,11.497963289799999,1638.875728931414642,114979.637385615598760
1424,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7187,7137,6054,0,0.000000000000000,0.000000000000000,86016,094A001_316,WI25200100, ,094A001,316,P,TEM,PEL,BWBS,mw,1, ,7,0,WH,a,c,2, , ,3,0,GB, , ,1, , ,0, , , , , , , ,61602.492187500000000,1923.638183589999926,0.000000000000000,0.000000000000000,43092.515161499999522,18468.220783500000834,0.000000000000000,Riparian Wetland,Non Vegetated/Anthropogenic, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1922.369760660000111,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,1922.369760670000005,Wetland,No,6.156077067320000,1922.369636210109547,61560.777395113182138
1425,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7189,7139,6056,0,0.000000000000000,0.000000000000000,86018,094A001_320,WI25200100, ,094A001,320,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,t, ,5, ,ap,0, , , , , , , ,0, , , , , , , ,48961.335937500000000,1255.099365230000103,0.000000000000000,0.000000000000000,48928.104469099998823,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,1254.882881009999892,7.886716916210000,1.630772844580000,0.000762845043206,0.711000000000000,1254.882881009999892,No,No,4.892807814500000,1254.882865446204278,48928.069108614035940
1426,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7190,7140,6057,0,0.000000000000000,0.000000000000000,86019,094A001_326,WI25200100, ,094A001,326,P,TEM,PEL,BWBS,mw,1, ,7,9,Fm02,a, ,6, , ,3,1,AM, , ,6, , ,0, , , , , , , ,23372.140625000000000,784.836486816000047,0.000000000000000,0.000000000000000,23356.330718599998363,0.000000000000000,0.000000000000000,Upland Forest, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,CZ, ,MF,MF, ,1.871500000000000,1.109060000000000,784.243667414000015,4.371136202590000,2.590356567910000,0.000982772395191,0.819700000000000,784.243667414000015,No,No,2.335632488700000,784.243537673541255,23356.317358363125095
1427,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7199,7149,6066,0,0.000000000000000,0.000000000000000,86028,094A001_138,WI25200100, ,094A001,138,P,TEM,PEL,BWBS,mw,1, ,10,7,SH, , ,7, , ,0, , , , , , , ,0, , , , , , , ,64343.757812500000000,1138.139526370000112,0.000000000000000,0.000000000000000,64298.967375200001698,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CW, , ,MF, , ,0.999000000000000,1.343300000000000,1139.151412969999910,6.423467551630000,8.637281243340000,0.000710829235584,0.680700000000000,1139.151412969999910,No,No,6.429897449080000,1958.203273941716816,19514.115089348677429
1428,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7210,7160,6113,0,0.000000000000000,0.000000000000000,86075,094A001_344,WI25200100, ,094A001,344,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,190930.437500000000000,3619.201416020000124,0.000000000000000,0.000000000000000,190801.617736999993213,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,3614.619378429999870,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,3614.619378429999870,No,No,19.080162928699998,3614.619391697989613,190801.638315548829269
1429,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7234,7191,6192,0,0.000000000000000,0.000000000000000,86151,094A001_340,WI25200100, ,094A001,340,E,TEM,PEL,BWBS,mw,1, ,10,5,SO,t, ,6, , ,0, , , , , , , ,0, , , , , , , ,121896.976563000003807,2477.173828129999947,0.000000000000000,0.000000000000000,121814.682046999994782,0.000000000000000,0.000000000000000,Upland Forest, , ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CM, , ,MF, , ,0.000000000000000,0.000000000000000,2474.572114229999897,0.000000000000000,0.000000000000000,0.000597790637765,0.606400000000000,2474.572114229999897,No,No,12.181464627400000,2474.572030273298424,121814.625661525773467
1430,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7242,7199,6200,0,0.000000000000000,0.000000000000000,86159,094A001_353,WI25200100, ,094A001,353,E,TEM,PEL,BWBS,mw,1, ,10,9,Fm02,a, ,6, , ,0, , , , , , , ,0, , , , , , , ,60289.515625000000000,1029.172119139999950,0.000000000000000,0.000000000000000,60248.758396299999731,0.000000000000000,0.000000000000000,Riparian Forest, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP, , ,MF, , ,1.871500000000000,1.343300000000000,1028.249985120000019,11.275551580200000,8.093213164640000,0.000982772395191,0.819700000000000,1028.249985120000019,No,No,6.024873940770000,1028.250036274668673,60248.749786828557262
1431,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7246,7203,6204,0,0.000000000000000,0.000000000000000,86163,094A001_350,WI25200100, ,094A001,350,G,TEM,PEL,BWBS,mw,1, ,8,0,WH,a,c,3, , ,2,9,Fm02,a,c,3, , ,0, , , , , , , ,72950.664062500000000,2064.565429690000201,0.000000000000000,0.000000000000000,58320.999405599999591,14580.249851399999898,0.000000000000000,Riparian Wetland,Riparian Forest, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,RP, ,NV,NV, ,0.000000000000000,0.000000000000000,2064.264529370000218,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,2064.264529370000218,Wetland,No,7.290127217370000,2064.264562248701623,72901.281445783111849
1432,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7267,7224,6225,0,0.000000000000000,0.000000000000000,86184,094A001_349,WI25200100, ,094A001,349,G,TEM,PEL,BWBS,mw,1, ,8,0,AS,c, ,3, , ,2,0,CB,w, ,1, , ,0, , , , , , , ,38079.929687500000000,970.975708007999970,0.000000000000000,0.000000000000000,30443.226773099999264,7610.806693280000218,0.000000000000000,Aspen Shrubland,Non Vegetated/Anthropogenic, ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,971.742168787999958,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,971.742168784999990,No,No,3.805402397050000,868.397923069007561,22661.974400391700328
1433,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7269,7226,6227,0,0.000000000000000,0.000000000000000,86186,094A001_345,WI25200100, ,094A001,345,G,TEM,PEL,BWBS,mw,1, ,5,9,Fm02,a, ,3, , ,5,9,Fm02,a, ,4, , ,0, , , , , , , ,17392.625000000000000,956.380065918000014,0.000000000000000,0.000000000000000,8690.420780430000377,8690.420780430000377,0.000000000000000,Riparian Forest,Riparian Forest, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,RP, ,NV,PS, ,0.000000000000000,0.397750000000000,955.602134287000013,0.000000000000000,0.691322720704000,0.000517222397760,0.544300000000000,955.602134287000013,No,No,1.738083521570000,955.602070007801899,17380.839369684639678
1434,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7272,7229,6230,0,0.000000000000000,0.000000000000000,86189,094A001_335,WI25200100, ,094A001,335,V,TEM,PEL,BWBS,mw,1, ,7,0,WH,a,c,2, , ,3,9,Fm02,a, ,6, , ,0, , , , , , , ,120347.851563000003807,2793.267578129999947,0.000000000000000,0.000000000000000,84186.321490799993626,36079.852067500003614,0.000000000000000,Riparian Wetland,Riparian Forest, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,RP, ,NV,MF, ,0.000000000000000,0.402990000000000,2793.925369179999961,0.000000000000000,4.846606464800000,0.000517222397760,0.544300000000000,2793.925369189999856,Wetland,No,12.026617198500000,2793.925354270676053,120266.170920726843178
1435,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7273,7230,6231,0,0.000000000000000,0.000000000000000,86190,094A001_347,WI25200100, ,094A001,347,E,TEM,PEL,BWBS,mw,1, ,10,2,LL,t, ,4, , ,0, , , , , , , ,0, , , , , , , ,33967.765625000000000,858.512207031000003,0.000000000000000,0.000000000000000,33944.715833100002783,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.235740402639000,0.367148007274000,0.178179992080000,0.035679999202500,CD, , ,YF, , ,0.000000000000000,0.000000000000000,858.287496638999983,0.000000000000000,0.000000000000000,0.000681463956806,0.662600000000000,858.287496638999983,No,No,3.394469400680000,858.287424707708510,33944.683859404976829
1436,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7275,7232,6233,0,0.000000000000000,0.000000000000000,86192,094A001_331,WI25200100, ,094A001,331,V,TEM,PEL,BWBS,mw,1, ,8,0,AS,c,k,3, , ,2,0,CB,k, ,1, , ,0, , , , , , , ,70196.734375000000000,1731.339965820000089,0.000000000000000,0.000000000000000,56119.180808999997680,14029.795202299999801,0.000000000000000,Aspen Shrubland,Non Vegetated/Anthropogenic, ,Dry Open,0.416099995375000,0.317810016870000,0.257432994068000,0.000840000007302,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1730.450473130000091,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1730.450473130000091,No,No,7.014897569660000,1410.584889078517335,33436.268027992242423
1437,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7279,7236,6237,0,0.000000000000000,0.000000000000000,86196,094A001_332,WI25200100, ,094A001,332,P,TEM,PEL,BWBS,mw,1, ,8,0,WH,a,c,2, , ,2,0,WH,a,c,3, , ,0, , , , , , , ,33893.312500000000000,1126.314575200000036,0.000000000000000,0.000000000000000,27096.355304900000192,6774.088826230000450,0.000000000000000,Riparian Wetland,Riparian Wetland, ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP,RP, ,NV,NV, ,0.000000000000000,0.000000000000000,1125.578880340000069,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,1125.578880340000069,Wetland,No,3.387044055300000,1125.578843399704738,33870.447148045313952
1438,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7286,7243,6244,0,0.000000000000000,0.000000000000000,86203,094A001_167,WI25200100, ,094A001,167,V,TEM,PEL,BWBS,mw,1, ,10,7,SH, , ,6, , ,0, , , , , , , ,0, , , , , , , ,232117.546875000000000,3652.165771479999876,0.000000000000000,0.000000000000000,231957.638034000003245,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CW, , ,MF, , ,0.999000000000000,1.343300000000000,3651.466293689999929,23.172568413200000,31.158870019399998,0.000710829235584,0.680700000000000,3651.466293689999929,No,No,23.195764177400001,3651.466410424621699,231957.648880054242909
1439,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7302,7259,6260,0,0.000000000000000,0.000000000000000,86219,094A001_310,WI25200100, ,094A001,310,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,92533.562500000000000,3559.925537109999823,0.000000000000000,0.000000000000000,92470.507996400003321,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,3556.550572099999954,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,3556.550572099999954,No,No,9.247050684250000,3556.550563631573368,92470.524897540322854
1440,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7312,7269,6270,0,0.000000000000000,0.000000000000000,86229,094A001_285,WI25200100, ,094A001,285,E,TEM,PEL,BWBS,mw,1, ,10,6,SC,t, ,6, , ,0, , , , , , , ,0, , , , , , , ,518756.437500000000000,7561.557617190000201,0.000000000000000,0.000000000000000,518403.609341999981552,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic,0.125634597361000,0.220919993103000,0.065533997803900,0.014272000677900,CM, , ,MF, , ,0.000000000000000,0.000000000000000,7560.811787310000000,0.000000000000000,0.000000000000000,0.000597790637765,0.606400000000000,7560.811787310000000,No,No,51.840368104100001,7560.811656855944420,518403.683653895743191
1441,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7320,7277,6278,0,0.000000000000000,0.000000000000000,86237,094A001_322,WI25200100, ,094A001,322,P,TEM,PEL,BWBS,mw,1, ,5,0,WW,j, ,2, , ,5,1,AM,w, ,4, ,ap,0, , , , , , , ,18975.132812500000000,812.104858398000033,0.000000000000000,0.000000000000000,9481.084862949999660,9481.084862949999660,0.000000000000000,Grassland,Upland Forest, ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF,DZ, ,NV,PS, ,0.000000000000000,0.166650000000000,810.729915176999953,0.000000000000000,0.316004079763000,0.000145367523416,0.000000000000000,810.729915175999963,No,Grassland,1.896214099990000,756.044965631743821,11192.928012681788459
1442,4,5,Reservoir,276128.754590999975335,9183.564320220000809,7322,7279,6280,0,0.000000000000000,0.000000000000000,86239,094A001_319,WI25200100, ,094A001,319,V,TEM,PEL,BWBS,mw,1, ,10,1,AM,t, ,6, ,ap,0, , , , , , , ,0, , , , , , , ,68535.851562500000000,1510.672729489999938,0.000000000000000,0.000000000000000,68489.333389799998258,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,MF, , ,0.000000000000000,0.562500000000000,1510.781557049999947,0.000000000000000,3.852522557870000,0.000855530001590,0.760200000000000,1510.781557049999947,No,No,6.848928991780000,1510.781534390467868,68489.302242401725380
