FID,Shape *,OBJECTID_1,OBJECTID,OBJECTID_2,OBJECTID_3,FEATURE_ID,CEM_ECP,ECP_TAG,SOURCE,MAP_SRC,ECO_SEC,BECUNIT,SDEC_1,DEC1,SDEC_2,DEC2,SDEC_3,DEC3,BHC20_1,BHC20_2,BHC20_3,BHC33_1,BHC33_2,BHC33_3,SDEC1_AREA,SDEC2_AREA,SDEC3_AREA,Area_m
3953,Polygon,66605,2141,0,0,0,82112,094A025_3489,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,114660.7059,0,0,710.078562
3954,Polygon,66608,2146,0,0,0,82117,094A025_4886,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,57809.07931,0,0,57809.09126
3955,Polygon,66609,2147,0,0,0,82118,094A026_3441,P,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,35320.37432,0,0,23369.1226
3956,Polygon,66611,2149,0,0,0,82120,094A016_3394,V,TEM,PEL,BWBSmw1,10,SW4,0, ,0, ,CYF, , ,CYF-Sw, , ,96169.61596,0,0,96169.57979
3957,Polygon,66612,2150,0,0,0,82121,094A026_3381,P,TEM,PEL,BWBSmw1,6,WW2,2,CB1,2,AS3,DSG,NVE,DSS,DSG,NVE,DSS,76071.52244,25357.17415,25357.17415,113832.0648
3958,Polygon,66613,2151,0,0,0,82122,094A016_3434,V,TEM,PEL,BWBSmw1,8,CB1,2,WW3a,0, ,NVE,DSS, ,NVE,DSS, ,26685.49112,6671.37278,0,33356.88604
3959,Polygon,66616,2155,0,0,0,82126,094A016_3353,G,TEM,PEL,BWBSmw1,5,WW2b,3,WW3a,2,CB1,DSG,DSS,NVE,DSG,DSS,NVE,124996.1392,74997.68352,49998.45568,248634.5257
3960,Polygon,66617,2156,0,0,0,82127,094A025_4892,P,TEM,PEL,BWBSmw1,10,SW5,0, ,0, ,CYF, , ,CYF-Sw, , ,14117.90588,0,0,14101.25902
3961,Polygon,66623,2168,0,0,0,82139,094A016_3356,P,TEM,PEL,BWBSmw1,6,SW:as5,4,SW:3,0, ,DYF, , ,DYF-At, , ,116420.1683,77613.44555,0,194033.6095
3962,Polygon,66628,2179,0,0,0,82147,094A025_3484,P,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,39773.18788,0,0,455.366985
3963,Polygon,66629,2181,0,0,0,82149,094A016_3334,G,TEM,PEL,BWBSmw1,10,Fm025,0, ,0, ,RYF, , ,RYF-Ac, , ,138802.5283,0,0,138802.5304
3964,Polygon,66630,2185,0,0,0,82153,094A016_3370,P,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,102789.7336,0,0,102789.68
3965,Polygon,66633,2190,0,0,0,82158,094A016_3342,P,TEM,PEL,BWBSmw1,5,WW2,3,AS3,2,CB1,DSG,DSS,NVE,DSG,DSS,NVE,45783.12969,27469.87781,18313.25188,91566.24421
3966,Polygon,66634,2192,0,0,0,82160,094A016_3377,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,59464.36714,0,0,59464.37027
3967,Polygon,66637,2198,0,0,0,82166,094A016_3347,G,TEM,PEL,BWBSmw1,10,SH6,0, ,0, ,CMF, , ,CMF-Sw, , ,100020.1522,0,0,100020.1132
3968,Polygon,66638,2202,0,0,0,82170,094A016_3332,G,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,140389.3667,0,0,140389.3287
3969,Polygon,66641,2207,0,0,0,82175,094A016_3321,V,TEM,PEL,BWBSmw1,10,Fm025,0, ,0, ,RYF, , ,RYF-Ac, , ,125978.5088,0,0,125978.5347
3970,Polygon,66642,2209,0,0,0,82177,094A016_3220,G,TEM,PEL,BWBSmw1,5,SC:ab5,5,SO5,0, ,DYF,CYF, ,DYF-At,CYF-Sw, ,200240.5581,200240.5581,0,385550.0385
3971,Polygon,66646,2216,0,0,0,82184,094A016_3355,V,TEM,PEL,BWBSmw1,9,CB1,1,WW3,0, ,NVE,DSS, ,NVE,DSS, ,48768.03811,5418.6709,0,54186.76474
3972,Polygon,66648,2222,0,0,0,82187,094A016_3349,P,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,25173.69727,0,0,25173.67754
3973,Polygon,66650,2224,0,0,0,82189,094A016_3281,V,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,64289.46951,0,0,64289.42672
3974,Polygon,66657,2234,0,0,0,82199,094A016_3339,G,TEM,PEL,BWBSmw1,8,SC6,2,AM3,0, ,CMF,CSH, ,CMF-Sw,CSH-Sw, ,74889.1289,18722.28222,0,93611.42822
3975,Polygon,66660,2237,0,0,0,82202,094A016_3224,P,TEM,PEL,BWBSmw1,7,Fm024,3,AM4,0, ,RYF,CYF, ,RYF-Ac,CYF-Sw, ,58340.97976,0,0,58341.00173
3976,Polygon,66663,2241,0,0,0,82206,094A016_3158,V,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,87675.71445,0,0,87675.7037
3977,Polygon,66664,2242,0,0,0,82207,094A015_20054,P,TEM,PEL,BWBSmw1,10,RI,0, ,0, ,WAT, , ,WAT, , ,524759.1657,0,0,524759.2143
3978,Polygon,66665,2243,0,0,0,82208,094A015_20093,P,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,13268.63672,0,0,13268.63728
3979,Polygon,66671,2250,0,0,0,82215,094A015_20092,P,TEM,PEL,BWBSmw1,7,WH3,3,Fm025,0, ,WRI,RYF, ,WRI,RYF-Ac, ,5582.47119,2392.48765,0,7974.965972
3980,Polygon,66675,2261,0,0,0,82223,094A016_3363,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,16868.37787,0,0,16868.37435
3981,Polygon,66680,2271,0,0,0,82233,094A016_3366,V,TEM,PEL,BWBSmw1,5,Fm024,3,GB1,2,WH2,RYF,NVE,WRI,RYF-Ac,NVE,WRI,2242.17458,1345.30475,896.86983,4484.353514
3982,Polygon,66681,2272,0,0,0,82234,094A016_3104,G,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,1862230.277,0,0,1028684.106
3983,Polygon,66684,2278,0,0,0,82240,094A016_3322,G,TEM,PEL,BWBSmw1,10,SH:ac5,0, ,0, ,DYF, , ,DYF-Ac, , ,67595.29235,0,0,67595.31323
3984,Polygon,66687,2283,0,0,0,82245,094A016_3329,G,TEM,PEL,BWBSmw1,7,Fm023,3,GB1,0, ,RSH,NVE, ,RSH-Ac,NVE, ,61892.90312,26525.52991,0,88418.39914
3985,Polygon,66692,2289,0,0,0,82251,094A016_4911,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,77471.77622,0,0,77471.78458
3986,Polygon,66697,2297,0,0,0,82259,094A016_3313,G,TEM,PEL,BWBSmw1,6,AM:ap4,4,AS3,0, ,DYF,DSS, ,DYF-At,DSS, ,44452.22365,29634.81577,0,74087.04344
