StationID,BHC20_100,area.x,BHC20_250,area.y,BHC33_100,area.x.x,BHC33_250,area.y.y
PC08-J-9,DYF,31415.55552,DYF,167184.6639,DYF-At,31415.55552,DYF-At,167184.6639
PC08-K-1,CYF,24005.40536,CYF,113690.0496,CYF-Sw,24005.40536,CYF-Sw,113690.0496
PC08-K-10,CYF,31415.64891,CYF,173284.7661,CYF-Sw,31415.64891,CYF-Sw,173284.7661
PC08-K-11,CMF,26578.68519,CMF,129120.4674,CMF-Sw,26578.68519,CMF-Sw,129120.4674
PC08-K-12,CMF,31415.92654,CMF,157569.4405,CMF-Sw,31415.92654,CMF-Sw,157569.4405
PC08-K-13,CMF,31415.6275,CMF,188426.3815,CMF-Sw,31415.6275,CMF-Sw,188426.3815
PC08-K-14,CMF,25376.04625,CMF,113845.4964,CMF-Sw,25376.04625,CMF-Sw,113845.4964
PC08-K-2,CYF,26419.17045,CYF,133594.014,CYF-Sw,26419.17045,CYF-Sw,133594.014
PC08-K-3,DYF,31415.58783,DYF,164394.1023,DYF-At,31415.58783,DYF-At,164394.1023
PC08-K-4,DYF,31415.43485,DYF,147991.8149,DYF-At,31415.43485,DYF-At,147991.8149
PC08-K-5,DYF,31383.52243,DYF,138501.5586,DYF-At,31383.52243,DYF-At,138501.5586
PC08-K-6,DYF,26212.82438,DYF,107140.2889,DYF-At,26212.82438,DYF-At,107140.2889
PC08-K-7,DYF,23207.91877,DYF,94125.36933,DYF-At,23207.91877,DYF-At,94125.36933
PC08-K-8,DYF,28059.49018,DYF,95233.41222,DYF-At,28059.49018,DYF-At,95233.41222
PC08-K-9,CYF,31415.51764,CYF,192909.8054,CYF-Sw,31415.51764,CYF-Sw,192909.8054
PC08-L-1,RMF,15977.42937,CMF,72875.00483,RMF-Ac,15977.42937,CMF-Sw,72875.00483
PC08-L-10,DYF,31415.61972,DYF,138027.5028,DYF-At,31415.61972,DYF-At,114225.8102
PC08-L-11,DYF,31415.5443,DYF,138062.8716,DYF-At,16713.04539,DYF-At,105849.5576
PC08-L-12,DYF,24666.74421,DYF,118530.5251,DYF-At,20160.40433,DYF-At,102343.234
PC08-L-13,CMF,15798.66293,DMF,93026.1807,CMF-Sw,15798.66293,DMF-At,93026.1807
PC08-L-2,CMF,31240.23535,CMF,142316.1228,CMF-Sw,31240.23535,CMF-Sw,142316.1228
PC08-L-3,CMF,31415.6557,CMF,156230.9486,CMF-Sw,31415.6557,CMF-Sw,156230.9486
PC08-L-4,CMF,31415.58057,CMF,196348.7219,CMF-Sw,31415.58057,CMF-Sw,196348.7219
PC08-L-5,CMF,31415.57398,CMF,195585.137,CMF-Sw,31415.57398,CMF-Sw,195585.137
PC08-L-6,CMF,26877.85553,CMF,138227.0021,CMF-Sw,26877.85553,CMF-Sw,138227.0021
PC08-L-7,DYF,20364.73012,DYF,122493.9058,DYF-At,20364.73012,DYF-At,115726.0371
PC08-L-8,DYF,31415.62405,DYF,182858.5252,DYF-At,31415.62405,DYF-At,172856.6987
PC08-L-9,DYF,30692.27343,DYF,160972.3004,DYF-At,30692.27343,DYF-At,160319.1914
PC08-N-1,CMF,20671.91413,WAT,96735.9117,CMF-Sw,20671.91413,WAT,96735.9117
PC08-N-10,CMF,28149.97169,CMF,136601.0912,CMF-Sw,28149.97169,CMF-Sw,136601.0912
PC08-N-11,CMF,31415.47941,CMF,194932.5593,CMF-Sw,31415.47941,CMF-Sw,194932.5593
PC08-N-12,CMF,31415.53876,CMF,196348.5321,CMF-Sw,31415.53876,CMF-Sw,196348.5321
PC08-N-13,CMF,26669.21918,CMF,125358.4604,CMF-Sw,26669.21918,CMF-Sw,125358.4604
PC08-N-14,RYF,23534.08127,RYF,86413.3784,RYF-Ac,23534.08127,RYF-Ac,86413.3784
PC08-N-2,CMF,24506.56523,CMF,81048.46763,CMF-Sw,24506.56523,CMF-Sw,81048.46763
PC08-N-3,CMF,19650.34351,CMF,88926.40535,CMF-Sw,19650.34351,CMF-Sw,88926.40535
PC08-N-4,CMF,31415.64904,CMF,103258.8773,CMF-Sw,31415.64904,CMF-Sw,103258.8773
PC08-N-4n,DYF,13313.18788,DYF,78698.17499,DYF-At,13313.18788,DYF-At,78698.17499
PC08-N-5,CMF,16830.16499,WAT,72037.88821,CMF-Sw,16830.16499,WAT,72037.88821
PC08-N-6,RMF,28436.49186,RMF,130187.3023,RMF-Ac,28436.49186,RMF-Ac,130187.3023
PC08-N-7,RMF,16075.66106,RMF,97540.39881,RMF-Ac,16075.66106,RMF-Ac,97540.39881
PC08-N-8,CMF,31415.5737,CMF,195684.3981,CMF-Sw,31415.5737,CMF-Sw,195684.3981
PC08-N-9,CMF,31415.54625,CMF,153363.6622,CMF-Sw,31415.54625,CMF-Sw,153363.6622
PC08-Q-1,DYF,28534.8715,DYF,104657.3603,DYF-At,28534.8715,DYF-At,104657.3603
PC08-Q-10,DSH,25284.69575,DSH,126533.6034,DSH-Ac,25284.69575,DSH-Ac,123231.2505
PC08-Q-11,DSH,20349.29144,DSH,100735.1292,DSH-Ac,13717.95764,DSH-Ac,79066.00249
PC08-Q-12,DSH,31415.68307,DSH,164872.9601,DSH-Ac,31415.68307,DSH-Ac,150107.6531
PC08-Q-13,DMF,20974.36596,DMF,107546.6781,DMF-At,20974.36596,DMF-At,100971.8899
PC08-Q-14,DMF,20912.63804,DMF,85877.89198,DMF-At,20912.63804,DMF-At,85877.89198
PC08-Q-2,DYF,31102.25645,DYF,184049.1329,DYF-At,31102.25645,DYF-At,184049.1329
PC08-Q-3,DYF,31415.69918,DYF,179044.6788,DYF-At,31415.69918,DYF-At,174689.0223
PC08-Q-4,DYF,31415.74471,DYF,196348.1717,DYF-At,29694.31781,DYF-At,156289.9571
PC08-Q-5,DYF,19239.13335,DYF,137618.9528,DYF-Ac,17213.36893,DYF-At,87508.73064
PC08-Q-6,DYF,21683.70785,DYF,86318.23097,DYF-Ac,21683.70785,NVE,54443.62189
PC08-Q-7,DMF,15405.17813,DYF,79435.96289,DMF-At,15405.17813,DYF-Ac,55769.91052
PC08-Q-8,DYF,31289.793,DYF,107643.8192,DYF-Ac,31289.793,DYF-Ac,106277.1573
PC08-Q-9,DSH,21885.39201,DYF,88796.68549,DSH-Ac,21885.39201,DYF-Ac,88796.68549
PC08-X-1,DSH,16149.01429,DYF,100460.344,DSH-At,16149.01429,DYF-At,100460.344
PC08-X-10,CYF,17002.30045,DSH,76851.36111,CYF-Sw,17002.30045,DSH-Ep,60654.12704
PC08-X-2,CMF,18239.82957,DYF,68052.59656,CMF-Sw,18239.82957,DYF-At,68052.59656
PC08-X-3,CMF,31415.51388,CMF,101457.1345,CMF-Sw,31415.51388,CMF-Sw,101457.1345
PC08-X-4,CYF,31415.7358,CYF,149076.8847,CYF-Sw,31415.7358,CYF-Sw,149076.8847
PC08-X-5,CYF,28915.29297,CYF,136015.0151,CYF-Sw,28915.29297,CYF-Sw,136015.0151
PC08-X-6,DSH,21767.01618,DSH,113693.5325,DSH-Ep,21767.01618,DSH-Ep,113693.5325
PC08-X-7,DSH,22813.54593,DSH,102635.4734,DSH-Ep,22813.54593,DSH-Ep,102635.4734
PC08-X-8,CMF,12900.46572,DSH,68578.81053,CMF-Sw,12900.46572,DSH-Ep,68578.81053
PC08-X-9,DYF,27503.07621,DYF,104117.7213,DYF-At,27503.07621,DYF-At,104117.7213
PC11-11_01,DSH,21353.66396,DSH,102950.9076,DSH-At,21353.66396,DSH-At,102950.9076
PC11-11_02,DMF,8924.202502,DMF,55285.59663,DMF-At,8924.202502,DMF-At,55285.59663
PC11-11_03,CSH,24278.49201,CSH,69422.50642,CSH-Sw,24278.49201,CSH-Sw,69422.50642
PC11-11_04,DSH,17860.77745,DSH,99052.88652,DSH-At,17860.77745,DSH-At,99052.88652
PC11-11_05,DSH,26383.56703,DSH,141388.3603,DSH-At,26383.56703,DSH-At,141388.3603
PC11-11_06,DSH,31415.54866,DSH,135604.7106,DSH-At,31415.54866,DSH-At,135604.7106
PC11-11_07,CUL,12594.52756,DYF,84434.19649,CUL,12594.52756,DYF-At,84434.19649
PC11-11_08,DYF,21117.35359,DYF,77971.49579,DYF-At,21117.35359,DYF-At,77971.49579
PC11-11_09,WGR,7678.013957,DYF,69880.474,WGR,7678.013957,DYF-At,69880.474
PC11-11_10,CYF,11490.68505,DYF,65507.59621,CYF-Sw,11490.68505,DYF-At,65507.59621
PC11-11_11,FBT,12263.50406,FBT,75007.63872,FBT-Lt,12263.50406,DYF-At,55761.37389
PC11-11_14,CSH,18127.59479,CSH,100011.8699,CSH-Sw,18127.59479,CSH-Sw,100011.8699
PC11-11_15,DSH,23795.19682,DSH,131337.2709,DSH-At,23795.19682,DSH-At,131337.2709
PC11-11_16,DSH,31415.56338,DSH,138949.5952,DSH-At,31415.56338,DSH-At,138949.5952
PC11-11_17,DYF,13111.13972,DYF,84544.41728,DYF-At,13111.13972,DYF-At,84544.41728
PC11-11_18,DYF,21923.29245,DYF,79948.73085,DYF-At,21923.29245,DYF-At,79948.73085
PC11-11_19,WGR,8626.700622,DYF,72667.27616,WGR,8626.700622,DYF-At,72667.27616
PC11-11_20,CYF,11950.90118,DYF,63393.92619,CYF-Sw,11808.46024,DYF-At,63393.92619
PC11-11_22,FBT,10804.98607,FBT,88033.31203,FBT-Sb,10519.719,FBT-Sb,72857.48105
PC11-11_23,FBT,11141.68365,FBT,112119.78,FBT-Sb,11141.68365,FBT-Sb,94036.70056
PC11-11_24,FBT,20141.55272,FBT,149373.0741,FBS-Lt,10345.86546,FBT-Sb,93156.47335
PC11-11_25,FBT,18722.16879,FBT,165547.9741,FBS-Lt,12693.27569,FBT-Sb,84692.48631
PC11-11_26,FBT,19743.69974,FBT,156746.6915,FBS-Lt,11671.74393,FBT-Sb,102535.6024
PC11-11_27,FBS,18642.32231,FBT,88444.79192,FBT-Sb,10754.12717,FBT-Sb,69558.20811
PC11-11_28,FBS,21307.74515,FBS,93918.88381,FBS-Sb,12166.40661,FBS-Sb,69629.18332
PC11-11_29,FBS,21647.69645,CYF,97763.38726,FBS-Sb,12003.06718,CYF-Sb,79578.76646
PC11-11_30,FBS,21815.63891,CYF,90449.13752,FBS-Sb,11499.00828,CYF-Sb,68168.80041
PC11-11_31,FBS,20240.2887,CYF,72776.0243,FBS-Lt,10431.97034,DYF-At,41182.26923
PC11-11_36,DSH,31415.47759,DSH,143853.1982,DSH-At,31415.47759,DSH-At,143853.1982
PC11-11_37,DSH,27363.99851,DSH,127593.5466,DSH-At,27363.99851,DSH-At,127593.5466
PC11-11_38,DYF,13365.85692,DYF,86559.42061,DYF-At,13365.85692,DYF-At,86559.42061
PC11-11_43,FBT,11285.60316,FBT,87963.21307,FBT-Sb,11285.60316,FBT-Sb,77652.89094
PC11-11_44,FBT,13228.92415,FBT,116165.9445,FBT-Sb,11785.5792,FBT-Sb,92526.29898
PC11-11_45,FBT,19661.62055,FBT,156265.0554,FBS-Lt,11753.88979,FBT-Sb,92553.68694
PC11-11_46,FBT,18664.36724,FBT,165625.3415,FBS-Lt,12751.20542,FBT-Sb,88071.99476
PC11-11_47,FBT,20027.58413,FBT,146403.1672,FBT-Sb,13265.39698,FBT-Sb,97640.32885
PC11-11_48,FBS,20586.96942,FBT,72621.15047,FBS-Lt,10332.79887,FBT-Sb,59863.55713
PC11-11_49,FBS,21104.11509,FBS,91449.98551,FBS-Sb,12120.57654,CYF-Sb,69984.54173
PC11-11_50,FBS,21272.08425,CYF,97316.39287,FBS-Sb,11390.31707,CYF-Sb,78791.87558
PC11-11_51,FBS,22271.33733,CYF,89018.96086,FBS-Sb,11889.24136,CYF-Sb,62819.85033
PC11-11_52,FBS,16305.44163,CYF,65052.03719,FBS-Lt,8459.254962,DYF-At,44681.97721
PC11-12_01,CYF,14443.83404,CYF,62891.57856,CYF-Sw,14443.83404,CYF-Sw,62891.57856
PC11-12_02,CYF,17611.93648,CYF,124159.3067,CYF-Sw,17611.93648,CYF-Sw,124159.3067
PC11-12_03,CYF,20392.48391,CYF,91516.15445,CYF-Sw,20392.48391,CYF-Sw,91516.15445
PC11-12_04,DMF,24000.15119,DYF,101649.0675,DMF-At,24000.15119,DYF-At,101649.0675
PC11-12_05,DYF,18502.94084,DYF,149740.8325,DYF-At,18502.94084,DYF-At,149740.8325
PC11-12_06,DYF,31415.51175,DYF,169930.3072,DYF-At,31415.51175,DYF-At,169930.3072
PC11-12_07,DYF,19272.70038,DYF,145738.3043,DYF-At,19272.70038,DYF-At,145738.3043
PC11-12_08,DYF,30883.82374,DYF,154084.3931,DYF-At,30883.82374,DYF-At,154084.3931
PC11-12_09,DYF,31415.60583,DYF,196348.6065,DYF-At,31415.60583,DYF-At,196348.6065
PC11-12_10,DYF,31415.67338,DYF,196348.5525,DYF-At,31415.67338,DYF-At,196348.5525
PC11-12_11,DYF,31415.67474,DYF,196348.5654,DYF-At,31415.67474,DYF-At,196348.5654
PC11-12_12,DYF,31415.58181,DYF,196348.3673,DYF-At,31415.58181,DYF-At,196348.3673
PC11-12_13,DYF,31415.58349,DYF,196348.5159,DYF-At,31415.58349,DYF-At,196348.5159
PC11-12_14,DYF,31415.52152,DYF,184651.6301,DYF-At,31415.52152,DYF-At,184651.6301
PC11-12_15,DYF,31415.50664,DYF,193286.6656,DYF-At,31415.50664,DYF-At,193286.6656
PC11-12_16,DYF,31415.55813,DYF,196348.402,DYF-At,31415.55813,DYF-At,196348.402
PC11-12_17,DYF,31415.56534,DYF,196348.535,DYF-At,31415.56534,DYF-At,196348.535
PC11-12_18,DYF,31415.60772,DYF,196348.5458,DYF-At,31415.60772,DYF-At,196348.5458
PC11-12_19,DYF,31415.54145,DYF,196348.4445,DYF-At,31415.54145,DYF-At,196348.4445
PC11-12_20,DYF,31415.58785,DYF,196348.4507,DYF-At,31415.58785,DYF-At,196348.4507
PC11-12_21,DYF,31415.56949,DYF,196348.547,DYF-At,31415.56949,DYF-At,196348.547
PC11-12_22,DYF,31415.60513,DYF,196348.3843,DYF-At,31415.60513,DYF-At,196348.3843
PC11-14_01,WGR,11579.17504,WGR,56137.85662,WGR,11579.17504,WGR,56137.85662
PC11-14_02,WGR,14139.695,WGR,76364.37781,WGR,14139.695,WGR,76364.37781
PC11-14_03,WGR,22635.18632,WGR,89109.63081,WGR,22635.18632,WGR,89109.63081
PC11-14_04,DYF,12300.14805,WGR,110547.5507,DYF-At,12300.14805,WGR,110547.5507
PC11-14_05,WGR,16100.30608,WGR,90164.40633,WGR,16100.30608,WGR,90164.40633
PC11-14_06,WGR,16886.45223,WGR,75388.16808,WGR,16886.45223,WGR,75388.16808
PC11-14_07,WGR,12512.20396,CYF,91468.55691,WGR,12512.20396,CYF-Sb,91468.55691
PC11-14_08,WGR,10529.04676,CYF,75380.62212,WGR,10529.04676,CYF-Sb,75380.62212
PC11-14_09,DYF,12874.69222,CYF,57166.05638,DYF-At,12874.69222,CYF-Sb,57166.05638
PC11-14_10,CYF,13578.37548,CYF,69896.77829,CYF-Sb,13578.37548,CYF-Sb,69896.77829
PC11-14_11,CYF,23288.17301,CYF,105358.0941,CYF-Sb,23288.17301,CYF-Sb,104581.7286
PC11-14_12,CYF,23497.51848,CYF,139152.2869,CYF-Sb,23497.51848,CYF-Sb,124656.3459
PC11-14_13,CYF,20132.83738,CYF,89682.74426,CYF-Sb,20132.83738,CYF-Sb,78462.71542
PC11-14_14,FBS,18361.1753,FBS,87487.03809,FBS-Lt,18361.1753,FBS-Lt,87487.03809
PC11-14_15,FBS,17104.96873,CYF,87265.68805,FBS-Lt,17104.96873,CYF-Sb,87265.68805
PC11-14_16,CYF,18338.36641,FBS,84448.4002,CYF-Sb,18338.36641,FBS-Lt,77641.78797
PC11-14_17,FBS,11810.22103,FBS,78781.29866,FBS-Lt,11571.26895,FBS-Lt,71305.02285
PC11-14_18,FBS,11373.56001,DYF,81780.51877,FBS-Lt,11373.56001,DYF-At,81780.51877
PC11-14_19,CYF,10937.36346,CYF,70556.12596,CYF-Pl,10937.36346,CYF-Pl,70556.12596
PC11-14_20,CYF,20333.3771,CYF,54161.59582,CYF-Pl,20333.3771,DYF-At,53824.84706
PC11-14_21,DYF,12386.58045,DYF,56710.64775,DYF-At,12386.58045,DYF-At,56710.64775
PC11-14_22,WGR,15420.79566,WGR,67321.84401,WGR,15420.79566,WGR,67321.84401
PC11-14_23,WGR,20222.93427,WGR,87736.07055,WGR,20222.93427,WGR,87736.07055
PC11-14_24,WGR,12916.9584,WGR,110879.3801,WGR,12916.9584,WGR,110879.3801
PC11-14_25,WGR,15981.50307,WGR,93987.70903,WGR,15981.50307,WGR,93987.70903
PC11-14_26,WGR,13341.04924,WGR,80112.01245,WGR,13341.04924,WGR,80112.01245
PC11-14_27,WGR,13195.52257,CYF,78776.37177,WGR,13195.52257,CYF-Sb,78776.37177
PC11-14_28,WGR,10816.03574,CYF,88709.55788,WGR,10816.03574,CYF-Sb,88709.55788
PC11-14_29,DYF,13356.80064,CYF,63732.69661,DYF-At,13356.80064,CYF-Sb,63732.69661
PC11-14_30,WGR,7578.826194,CYF,59019.90647,WGR,7578.826194,CYF-Sb,59019.90647
PC11-14_31,CYF,18246.11169,CYF,82674.50393,CYF-Sb,18246.11169,CYF-Sb,82674.50393
PC11-14_32,CYF,24146.23764,CYF,130596.6976,CYF-Sb,24146.23764,CYF-Sb,120547.1685
PC11-14_33,CYF,18287.84394,CYF,120320.1918,CYF-Sb,18287.84394,CYF-Sb,103650.9613
PC11-14_34,FBS,18568.49951,FBS,86111.55961,FBS-Lt,18568.49951,FBS-Lt,86111.55961
PC11-14_35,FBS,13890.63999,FBS,90328.39383,FBS-Lt,13890.63999,FBS-Lt,90328.39383
PC11-14_36,FBS,17609.4803,FBS,84621.19005,FBS-Lt,17609.4803,CYF-Sb,82311.32982
PC11-14_37,FBS,16976.36757,FBS,82835.55301,FBS-Lt,16471.34592,FBS-Lt,75359.2772
PC11-14_38,FBS,12572.57851,DYF,77595.97251,FBS-Lt,12572.57851,DYF-At,77595.97251
PC11-14_39,FBS,12769.36568,DYF,70551.10935,FBS-Lt,12769.36568,DYF-At,70551.10935
PC11-14_40,CYF,15338.17036,CYF,62100.52349,CYF-Pl,15338.17036,CYF-Pl,61749.84373
PC11-14_41,CYF,10139.32689,DYF,50762.2081,CYF-Pl,10139.32689,DYF-At,50762.2081
PC11-8_03,DYF,14995.4982,DYF,82866.23471,DYF-At,14995.4982,DYF-At,82866.23471
PC11-8_04,DYF,15378.25974,DYF,57964.90677,DYF-At,15378.25974,DYF-At,57964.90677
PC11-8_05,CYF,9160.222613,DMF,65539.45021,CYF-Sw,9160.222613,DMF-At,65539.45021
PC11-8_06,CYF,9436.487671,DSH,71891.12835,WGR,8803.297832,DSH-At,71891.12835
PC11-8_07,DSH,19559.21449,DSH,100929.7519,DSH-At,19559.21449,DSH-At,100929.7519
PC11-8_08,DSH,15171.38141,DSH,70826.03749,DSH-At,15171.38141,DSH-At,70826.03749
PC11-8_09,DYF,17390.03476,DYF,99264.90225,DYF-At,17390.03476,DYF-At,99264.90225
PC11-8_10,DYF,14008.20933,DYF,108171.2674,DYF-At,14008.20933,DYF-At,108171.2674
PC11-8_11,CUL,13310.82543,DYF,74221.43266,CUL,13310.82543,DYF-At,74221.43266
PC11-8_12,DMF,17818.87133,DMF,132683.9526,DMF-At,17818.87133,DMF-At,132683.9526
PC11-8_13,DMF,19766.94327,DMF,164042.6679,DMF-At,19766.94327,DMF-At,164042.6679
PC11-8_14,DMF,17629.7463,DMF,138093.7101,DMF-At,17629.7463,DMF-At,138093.7101
PC11-8_15,CUL,13680.7541,DMF,70964.42757,CUL,13680.7541,DMF-At,70964.42757
PC11-8_16,DYF,13473.41409,DYF,96527.55909,DYF-At,13473.41409,DYF-At,96527.55909
PC11-8_17,DYF,19810.7439,DYF,100577.8412,DYF-At,19810.7439,DYF-At,100577.8412
PC11-8_18,DMF,17511.84461,DMF,105039.0798,DMF-At,17511.84461,DMF-At,105039.0798
PC11-8_19,DMF,18888.74478,DMF,130729.3325,DMF-At,18888.74478,DMF-At,130729.3325
PC11-8_20,DMF,13527.64478,DMF,79711.31318,DMF-At,13527.64478,DMF-At,79711.31318
PC11-8_22,DYF,16416.57428,DYF,71772.60989,DYF-At,16416.57428,DYF-At,71772.60989
PC11-8_23,DSH,10263.98861,DMF,63977.83453,DSH-At,10263.98861,DMF-At,63977.83453
PC11-8_24,CYF,11929.63869,DSH,64828.56516,CYF-Sw,11429.85067,DSH-At,64828.56516
PC11-8_25,DSH,19531.62875,DSH,94923.8178,DSH-At,19531.62875,DSH-At,94923.8178
PC11-8_26,DSH,18286.90176,DSH,81088.61906,DSH-At,18286.90176,DSH-At,81088.61906
PC11-8_27,DYF,16005.37354,DYF,83570.1734,DYF-At,16005.37354,DYF-At,83570.1734
PC11-8_28,DYF,16487.16161,DYF,111839.3594,DYF-At,16487.16161,DYF-At,111839.3594
PC11-8_29,CUL,13779.11194,DYF,88270.48436,CUL,13779.11194,DYF-At,88270.48436
PC11-8_30,DMF,17620.90451,DMF,115053.8998,DMF-At,17620.90451,DMF-At,115053.8998
PC11-8_31,DMF,19366.54918,DMF,157708.3435,DMF-At,19366.54918,DMF-At,157708.3435
PC11-8_32,DMF,18693.90214,DMF,154900.5875,DMF-At,18693.90214,DMF-At,154900.5875
PC11-8_33,CUL,14537.89157,DMF,92628.36469,CUL,14537.89157,DMF-At,92628.36469
PC11-8_34,CUL,12497.66539,DYF,72674.43533,CUL,12497.66539,DYF-At,72674.43533
PC11-8_35,DYF,20029.22781,DYF,107115.8981,DYF-At,20029.22781,DYF-At,107115.8981
PC11-8_36,CUL,11605.15887,DMF,83142.0529,CUL,11605.15887,DMF-At,83142.0529
PC11-8_37,DMF,19250.93713,DMF,133187.6876,DMF-At,19250.93713,DMF-At,133187.6876
PC11-8_38,DMF,14573.53542,DMF,91665.20889,DMF-At,14573.53542,DMF-At,91665.20889
PC11-8_39,DMF,12936.95326,DMF,64379.59503,DMF-At,12936.95326,DMF-At,64379.59503
PC11-8_40,DYF,12794.89377,DMF,60124.56979,DYF-At,12794.89377,DMF-At,60124.56979
PC11-8_41,CYF,13492.02477,DMF,61021.82575,CYF-Sw,13492.02477,DMF-At,61021.82575
PC11-8_42,DSH,17105.42977,DSH,86679.13283,DSH-At,17105.42977,DSH-At,86679.13283
PC11-8_43,DSH,19198.74636,DSH,93930.83225,DSH-At,19198.74636,DSH-At,93930.83225
PC11-8_44,DYF,13871.92309,DYF,64906.2568,DYF-At,13871.92309,DYF-At,64906.2568
PC11-8_45,DYF,17268.04629,DYF,110453.7107,DYF-At,17268.04629,DYF-At,110453.7107
PC11-8_46,CUL,13852.99093,DYF,99726.25397,CUL,13852.99093,DYF-At,99726.25397
PC11-8_47,DMF,17114.9719,DMF,95896.34618,DMF-At,17114.9719,DMF-At,95896.34618
PC11-8_48,DMF,18947.25877,DMF,150399.959,DMF-At,18947.25877,DMF-At,150399.959
PC11-8_49,DMF,19256.12143,DMF,163023.4464,DMF-At,19256.12143,DMF-At,163023.4464
PC11-8_50,DMF,14935.50806,DMF,111047.0435,DMF-At,14935.50806,DMF-At,111047.0435
PC11-8_51,CUL,12655.76918,DYF,51644.77153,CUL,12655.76918,DYF-At,51644.77153
PC11-8_52,DYF,19270.02915,DYF,106853.5915,DYF-At,19270.02915,DYF-At,106853.5915
PC11-8_53,DYF,17721.5142,DYF,92041.61979,DYF-At,17721.5142,DYF-At,92041.61979
PC11-8_54,DMF,19725.78711,DMF,123449.4522,DMF-At,19725.78711,DMF-At,123449.4522
PC11-8_55,DMF,18482.35426,DMF,119180.8496,DMF-At,18482.35426,DMF-At,119180.8496
PC11-8_56,DMF,11991.57004,DMF,71379.27635,DMF-At,11991.57004,DMF-At,71379.27635
PC11-8_57,CUL,12016.41829,DMF,78782.83066,CUL,12016.41829,DMF-At,78782.83066
PC11-9_12,WGR,18821.98863,FBS,60495.68598,WGR,18821.98863,FBS-Lt,60495.68598
PC11-9_13,WAT,14906.74182,FBS,69191.64319,WAT,14906.74182,FBS-Lt,69191.64319
PC11-9_14,WAT,22241.86096,FBS,75635.55637,WAT,22241.86096,FBS-Lt,74751.5742
PC11-9_15,WGR,17609.04461,FBS,52062.59466,WGR,17609.04461,FBS-Lt,52062.59466
PC11-9_16,DYF,12354.32518,DYF,69937.48363,DYF-At,12354.32518,DYF-At,69937.48363
PC11-9_17,DSH,11496.78633,DYF,70501.67443,DSH-At,11496.78633,DYF-At,70501.67443
PC11-9_18,DSH,13339.78319,DSH,92849.64289,DSH-At,13339.78319,DSH-At,92849.64289
PC11-9_19,DSH,15486.50261,DSH,96963.68222,DSH-At,15486.50261,DSH-At,96963.68222
PC11-9_20,DSH,17251.13306,DSH,101156.4035,DSH-At,17251.13306,DSH-At,101156.4035
PC11-9_21,DSH,17157.49061,DSH,101096.0597,DSH-At,17157.49061,DSH-At,101096.0597
PC11-9_22,DSH,14062.97307,DSH,89516.56186,DSH-At,14062.97307,DSH-At,89516.56186
PC11-9_23,DSH,13108.58861,DYF,87746.34969,DSH-At,13108.58861,DYF-At,87746.34969
PC11-9_24,DSH,14837.55362,DSH,95935.24166,DSH-At,14837.55362,DSH-At,95935.24166
PC11-9_25,DSH,14045.30768,DSH,92237.4227,DSH-At,14045.30768,DSH-At,92237.4227
PC11-9_26,DSH,14352.2762,DYF,98215.20856,DSH-At,14352.2762,DYF-At,98215.20856
PC11-9_27,DSH,13725.09426,DYF,102135.2416,DSH-At,13725.09426,DYF-At,102135.2416
PC11-9_28,DSH,14044.62584,DSH,94426.47044,DSH-At,14044.62584,DSH-At,94426.47044
PC11-9_29,DSH,16555.76818,DSH,99518.91985,DSH-At,16555.76818,DSH-At,99518.91985
PC11-9_30,DSH,13490.95078,DSH,93327.16004,DSH-At,13490.95078,DSH-At,93327.16004
PC11-9_31,DYF,25866.20993,DYF,140308.7229,DYF-At,25866.20993,DYF-At,140308.7229
PC11-9_32,WGR,14136.38896,FBS,52509.53629,WGR,14136.38896,FBS-Lt,52509.53629
PC11-9_33,DYF,9994.84062,DYF,58142.51832,DYF-At,9994.84062,DYF-At,58142.51832
PC11-9_34,DYF,10230.46527,DYF,77670.72932,DYF-At,10230.46527,DYF-At,77670.72932
PC11-9_35,DSH,13815.8145,DYF,72574.00033,DSH-At,13815.8145,DYF-At,72574.00033
PC11-9_36,DSH,13824.98393,DSH,94716.97109,DSH-At,13824.98393,DSH-At,94716.97109
PC11-9_37,DSH,16055.79934,DSH,98282.00683,DSH-At,16055.79934,DSH-At,98282.00683
PC11-9_38,DYF,20966.98936,FBS,55386.90711,DYF-At,20966.98936,FBS-Lt,55386.90711
PC11-9_39,DYF,11806.97891,DYF,76896.51535,DYF-At,11806.97891,DYF-At,76896.51535
PC11-9_40,DSH,13450.69191,DSH,87005.38895,DSH-At,13450.69191,DSH-At,87005.38895
PC11-9_41,DSH,15450.32667,DSH,97809.1264,DSH-At,15450.32667,DSH-At,97809.1264
PC11-9_42,DSH,16855.05108,DSH,100285.9869,DSH-At,16855.05108,DSH-At,100285.9869
PC11-9_43,DSH,16952.36054,DSH,100211.4056,DSH-At,16952.36054,DSH-At,100211.4056
PC11-A_01,RSH,29476.833,WAT,56582.92328,RSH-Ac,29476.833,WAT,56582.92328
PC11-A_02,CMF,23361.95067,WAT,60371.59506,CMF-Sw,23361.95067,WAT,60371.59506
PC11-A_03,CMF,31415.02002,CMF,101437.6915,CMF-Sw,31415.02002,CMF-Sw,101437.6915
PC11-A_04,CMF,31415.59613,CMF,129870.8787,CMF-Sw,31415.59613,CMF-Sw,129870.8787
PC11-A_05,CMF,31415.59145,CMF,156681.2119,CMF-Sw,31415.59145,CMF-Sw,156681.2119
